Sentiment,Tweet
1,"""Hanya bapak Prabowo Subianto yg tulus untuk rakyat Indonesia dan untuk negara ini. Siap berjuang buat bapak Prabowo Subianto presiden 2024?????,"" tulis netizen.

capres2024

pemilu2024

dekade08

mendingprabowo"
1,"Kami siap mendukung dan memenangkan Prabowo Subianto menjadi Presiden RI,” pungkas Sugiarto.

"
1,"Deklarasi itu menambah gelombang dukungan untuk Prabowo Subianto menjadi Presiden RI ke-8.

"
1,"Aliansi Petani Singkong Pasrepan, mendeklarasikan dukungan kepada Prabowo Subianto untuk meneruskan kepemimpinan Joko Widodo sebagai Presiden RI.

"
0,"Direktur Indikator Politik Burhanuddin Muhtadi menyampaikan, ada korelasi antara tren kenaikan tingkat kepuasan terhadap Presiden Joko Widodo dengan elektabilitas Prabowo Subianto.
  Prabowo Subianto"
1,"Prabowo Pemersatu Bangsa Alasan Milenial Dukung Prabowo Jadi Presiden
  Prabowo Subianto"
1,"Andre Rosiade menyebut Prabowo sebagai solusi keberlanjutan pemerintahan Presiden Joko Widodo (Jokowi) yang akan selesai di 2024.
  Prabowo Subianto"
1,"apabila Prabowo menjadi presiden akan membawa kesejahteraan bagi masyarakat banyak.
  Prabowo Subianto"
1,"berharap Prabowo Subianto menjadi presiden RI meneruskan kepemimpinan Presiden Joko Widodo di 2024 nanti.
  Prabowo Subianto"
1,"Prabowo Subianto agar mencalonkan diri sebagai calon presiden (capres) di Pemilu 2024 mendatang.
  Prabowo Subianto"
1,"Usai Nelayan dan Petambak, Giliran Petani di Lamongan Dukung Prabowo Subianto Jadi Presiden
  "
1,"yakni Prabowo Subianto menjadi Presiden RI.
 "
1,Prabowo Subianto kemarin sudah menyatakan siap maju sebagai calon presiden pada Pilpres 2024.    Prabowo Subianto
0,"Menurut Jokowi, pencalonan presiden merupakan hak demokrasi semua orang.    Prabowo Subianto"
1,"Selain Lanjutkan Program Jokowi, Ini Penjelasan Gerindra Ingin Prabowo Jadi Presiden
  Prabowo Subianto "
1,"""Keinginan kami menjadikan Pak Prabowo Subianto sebagai presiden 2024 bukannya tanpa alasan. Beliau sosok yang tegas dan sangat pro rakyat kecil,"" ujar Nur Hidayatin, relawan Arek Gresik,
 
"
1,"Seperti halnya di wilayah Kecamatan Kebomas, puluhan relawan yang tergabung dalam gerakan relawan Arek Gresik menggelar deklarasi dukungan pada Menteri Pertahanan Prabowo Subianto untuk menjadi calon presiden dalam Pilpres 2024.
 
 
"
1,"Tuban – Dukungan arus bawah  kepada  Prabowo Subianto terus mengalir sebagai calon Presiden pada pilpres 2024 di berbagai daerah.
 
 
"
1,"Peduli Rakyat Kecil, Komunitas Emak-Emak Kabupaten Tuban Deklarasikan Prabowo Subianto Presiden
 
 "
1,Prabowo Subianto:  Prabowo Subianto Subianto Dijagokan jadi Presiden RI ke-8 oleh Abu Janda: Saya Selalu di Kubu Pemenang - Harian Haluan - Harian Haluan Network   
1,Prabowo Subianto:  Prabowo Subianto dirikan Kantor Badan Pemenangan Presiden Partai Gerindra - ANTARA Bali   
1,"Pengurus DPC Partai Gerindra Kabupaten Kudus, Jawa Tengah, memperkenalkan Ketua Umum Gerindra Prabowo Subianto sebagai calon presiden (Capres) untuk Pilpres 2024.

capres2024

pemilu2024

dekade08

mendingprabowo"
1," Bpk.Haji Prabowo Subianto Presiden RI periode 2024 2029, Indonesia maju dn Jaya"
1,Pegiat Medsos Abu Janda Yakin Prabowo Subianto Subianto The Next Presiden “Saya Kasih Rp 50 Juta Kalau Meleset” - Sumut24   
1,Prabowo Subianto:  Pegiat Medsos Abu Janda Yakin Prabowo Subianto Subianto The Next Presiden “Saya Kasih Rp 50 Juta Kalau Meleset” - Sumut24   
1,"Pengurus DPC Partai Gerindra Kabupaten Kudus, Jawa Tengah, mulai memperkenalkan Ketua DPP Partai Gerindra Prabowo Subianto sebagai calon presiden (Capres) Pilpres 2024.

capres2024

pemilu2024

dekade08

mendingprabowo"
1,"Siap berjuang buat bapak Prabowo Subianto presiden 2024????????,"" tulis akun  seperti dikutip dari akun Tiktok  Senin (13/2/2023). 

Prabowo Subianto

"
1,"Netizen berikutnya merasa Prabowo sudah cocok menggantikan Presiden Jokowi dan sudah matang dan siap. 

Prabowo Subianto

"
1," ""next Presiden Prabowo"".
  Prabowo Subianto"
1," ""presiden selanjutnya bapak prabowo"".
  Prabowo Subianto"
1,"Sebab, Prabowo Subianto digadang-gadang akan kembali mencalonkan diri sebagai Presiden 2024 mendatang.
  Prabowo Subianto"
1,"Presiden Jokowi Beri Support ke Prabowo Subianto, Novita: Kami Akan Berjuang dan Bekerja Keras   Prabowo Subianto "
1,Peringatan HUT ke-15 Tahun Partai Gerindra: Prabowo Subianto Disoraki Jadi Presiden oleh Emak-emak -    
1,"Dinilai Peduli Rakyat Kecil, Komunitas Emak-Emak Kabupaten Tuban Deklarasikan Prabowo Subianto Presiden
  "
1,"Tetapi ia tidak menafikan dukungan tokoh politik. Endorsement dari Presiden Jokowi juga diperlukan.

PRABOWO SUBIANTO
 "
1,"sebab kiprahnya dalam membela pedagang dan masyarakat kecil tidak diragukan lagi, Prabowo Presiden, Gerindra Menang,” tutupnya.

Prabowo Subianto
 "
1,"dengan ini menyatakan siap berjuang memenangkan bapak Prabowo Subianto sebagai Presiden RI yang nantinya akan kita pilih di pilpres 2024,” sebutnya.

Prabowo Subianto
 "
1,"menyatakan siap dengan kesungguhan hati untuk memperjuangkan Prabowo Subianto sebagai Presiden RI di pilpres 2024.

Prabowo Subianto
 "
1,"Deklarasi Dukung Prabowo Presiden RI, Petani Pasuruan: Hanya Prabowo yang Serius dan Peduli
Prabowo Subianto   "
1,"Rayakan HUT Gerindra di Depok, Ahmad Muzani: Syarat Kurangi Kemiskinan di RI, Prabowo Jadi Presiden

PRABOWO SUBIANTO
  "
1,"“Sebanyak 26 Pondok Pesantren di Jombang, sudah mendaklarasikan diri mendukung Prabowo menjadi Presiden 2024,” katanya

Prabowo Subianto
 "
1,"Gus Aun memastikan, jika Prabowo kembali maju menjadi calon Presiden 2024 mendatang,

Prabowo Subianto
 "
1,"Pemersatu Bangsa Alasan Prabowo  Paling Layak Jadi Presiden
  Prabowo Subianto "
1,"Pemersatu Bangsa Alasan Prabowo Paling Layak Jadi Presiden

PRABOWO SUBIANTO
  "
1,"Gowes di Tangerang, Ahmad Muzani: Prabowo Jadi Presiden Semuanya Beres
  Prabowo Subianto "
1,"Usai Nelayan dan Petambak, Giliran Petani di Lamongan Dukung Prabowo Subianto Jadi Presiden
 

"
1,"Melakui akun Instagram miliknya,  Abu Janda menyebut Prabowo akan menjadi presiden ke-8. 
  Prabowo Subianto"
1," Selamat pagi,Bpk Presiden Prabowo Subianto priode 2024 2029,maju dn jaya Indonesia."
1,"Sekretaris Jenderal Partai Gerindra Ahmad Muzani mengatakan syarat untuk mengurangi angka kemiskinan di Indonesia hanya satu, yakni Prabowo Subianto menjadi Presiden RI.

capres2024

pemilu2024

dekade08

mendingprabowo"
1,Seorang perempuan pegiat budaya di Minahasa memprediksi Prabowo Subianto akan terpilih menjadi Presiden pada Pemilu 2024.   
1," Prabowo Subianto 
Semoga tetap sehat, panjang umur, serta sukses pada pilpres 2024, untuk Indonesia yg lebih baik, 2024 insya Allah Prabowo Subianto presiden aamiin."
1,"Prabowo Subianto presiden 2024 Indonesia Menang! 
  "
1,"Tetap Semangat Dan Jangan Menyerah Awali Pagi Hari Dengan doa. Insyaallah Bapak  Subianto Presiden RI ke 8 dan Partai  Menang Dalam  , "
1,"""Menurut saya Pak Ganjar adalah salah satu capres potensial, tapi Presiden RI ke-8 itu adalah bapak Prabowo Subianto,"" kata Abu Janda.









"
1,"DPD Partai Gerindra Provinsi Lampung Siap Memenangkan Bapak H. Prabowo Subianto Menjadi Presiden di Pemilu 2024.      

 "
1,"Gestur Presiden Jokowi dan Ketua Umum Gerindra, Prabowo Subianto, jelang pilpres 2024, makin hangat.

capres2024

pemilu2024

dekade08

mendingprabowo"
1,"""Menurut saya Pak Ganjar adalah salah satu capres potensial, tapi Presiden RI ke-8 itu adalah bapak Prabowo Subianto,"" ucap Abu Janda.

capres2024

pemilu2024

dekade08

mendingprabowo"
1, Insya Alloh yang diangkat tangannya oleh Prabowo Subianto jadi Presiden Republik Indonesia. Dan yang akan datang slebih baik! 
1,  Keyakinanku 2024 pak Prabowo Subianto Presiden RI
1,"Deklarasi Dukung Prabowo Presiden RI, Petani Pasuruan: Hanya Prabowo yang Serius dan Peduli
Prabowo Subianto  

"
1,"Dinilai Peduli Rakyat Kecil, Komunitas Emak-Emak Kabupaten Tuban Deklarasikan Prabowo Subianto Presiden
 

"
1,"Kami siap mendukung dan memenangkan Prabowo Subianto menjadi Presiden RI,” pungkas Sugiarto.
 
"
1,"Deklarasi itu menambah gelombang dukungan untuk Prabowo Subianto menjadi Presiden RI ke-8.
 
"
1,"Aliansi Petani Singkong Pasrepan, mendeklarasikan dukungan kepada Prabowo Subianto untuk meneruskan kepemimpinan Joko Widodo sebagai Presiden RI.
 
"
1,"Deklarasi Dukung Prabowo Subianto Presiden RI, Petani Pasuruan: Hanya Beliau yang Serius dan Peduli.
 
"
-1,"Kaum buruh dan pekerja sangat kecewa dengan Prabowo Subianto dan Partai Gerindra karena sang pemimpin dan partainya ikut menyetujui pengesahan Undang-Undang Omnibus Law Cipta Kerja, Presiden Partai Buruh Said Iqbal.

__
   "
1,"“Kami siap mendukung dan memenangkan Prabowo Subianto menjadi Presiden RI,” pungkas Sugiarto.
 
"
0,"Andre mengatakan hasil survei terbaru dari Political Weather Station (PWS) menyatakan Prabowo Subianto merupakan bakal calon presiden dengan elektabilitas tertinggi.

capres2024

pemilu2024

dekade08

mendingprabowo"
0,"Presiden Jokowi mengungkapkan, elektabilitas Ketua Umum Partai Gerindra Prabowo Subianto berpotensi menjadi yang tertinggi.

capres2024

pemilu2024

dekade08

mendingprabowo"
0,"Andre mengatakan hasil survei terbaru dari Political Weather Station menyatakan Prabowo Subianto merupakan bakal calon presiden dengan elektabilitas tertinggi.

capres2024

pemilu2024

dekade08

mendingprabowo"
0,"Presiden Jokowi Puji Elektabilitas Prabowo Subianto yang Terus Naik.

capres2024

pemilu2024

dekade08

mendingprabowo"
0,"Presiden Joko Widodo mengungkapkan, elektabilitas Ketua Umum Partai Gerindra Prabowo Subianto berpotensi menjadi yang tertinggi.

capres2024

pemilu2024

dekade08

mendingprabowo"
1,"Endorsement yang berulang kali disampaikan Presiden Jokowi terhadap pencapresan Prabowo Subianto.

capres2024

pemilu2024

dekade08

mendingprabowo"
1,"Dukungan arus bawah  kepada  Prabowo Subianto terus mengalir sebagai calon Presiden pada pilpres 2024 di berbagai daerah.

Prabowo Subianto

"
1,"Hal lain juga terjadi, Dinilai Peduli Rakyat Kecil, Komunitas Emak-Emak Kabupaten Tuban Deklarasikan Prabowo Subianto Presiden.

Prabowo Subianto

"
1,"“Kita berharap jika pak Prabowo jadi presiden, petani lebih sejahtera, pupuk mudah didapat dan harga solar terjangkau,” pungkasnya.

Prabowo Subianto

"
1,"Lebih lanjut, para petani Tuban menaruh harapan besar kepada Prabowo jika nantinya dipercaya rakyat untuk menjadi Presiden di tahun 2024.

Prabowo Subianto

"
1,"Abu Janda Dukung Prabowo Subianto Presiden 2024, Gerindra: Tentunya Akan Tingkatkan Semangat Kami -  - Nasional    "
1,"Prabowo Subianto:  Abu Janda Dukung Prabowo Subianto Presiden 2024, Gerindra: Tentunya Akan Tingkatkan Semangat Kami -  - Nasional    "
1,"“Kami bertekad mendukung, dan memperjuangkan Pak Prabowo sebagai Presiden Republik Indonesia 2024-2029,” ujar Lilik saat melakukan deklarasi dukungan. 
  Prabowo Subianto"
1,"Dukungan arus bawah  kepada  Prabowo Subianto terus mengalir sebagai calon Presiden pada pilpres 2024 di berbagai daerah.
  Prabowo Subianto"
1,"Dinilai Peduli Rakyat Kecil, Komunitas Emak-Emak Kabupaten Tuban Deklarasikan Prabowo Subianto Presiden
  Prabowo Subianto"
1,"“Kita berharap jika pak Prabowo jadi presiden, petani lebih sejahtera, pupuk mudah didapat dan harga solar terjangkau,” pungkasnya.
  Prabowo Subianto"
1,"Lebih lanjut, para petani Tuban menaruh harapan besar kepada Prabowo jika nantinya dipercaya rakyat untuk menjadi Presiden di tahun 2024.
  Prabowo Subianto"
1,"Ketua Umum Partai Gerindra Prabowo Subianto berpeluang didukung kelompok relawan Jokowi Mania (Joman) untuk maju di Pemilihan Presiden (Pilpres) 2024 mendatang.
        "
1,"(7) “Kami siap mendukung dan memenangkan Prabowo Subianto menjadi Presiden RI,” pungkas Sugiarto.
 
"
1,"""Relawan Arek Gresik merasa terpanggil untuk mendukung dan mengantarkan Pak Prabowo untuk maju menjadi calon presiden karena hanya Pak Prabowo yang layak memimpin negeri ini,"" tegasnya.
  
Prabowo Subianto"
1,"Deklarasi yang bertujuan mendukung Prabowo untuk maju sebagai calon presiden 2024 di atas Bukit Putri Cempo 
  
Prabowo Subianto"
1,"""Keinginan kami menjadikan Pak Prabowo Subianto sebagai presiden 2024 bukannya tanpa alasan""
  
Prabowo Subianto"
1,"Para relawan juga dengan penuh semangat meneriakkan yel-yel ""Prabowo Presiden"". 
  
Prabowo Subianto"
1,"Dukungan dimaksudkan untuk menjadi calon presiden dalam Pilpres 2024.
  
Prabowo Subianto"
1,"Mereka meyakini tokoh idolanya yang didukung maju menjadi calon presiden (capres) dalam Pilpres 2024 mendatang 
  
Prabowo Subianto"
1,"(2) Deklarasi itu menambah gelombang dukungan untuk Prabowo Subianto menjadi Presiden RI ke-8.
 
"
1,"(1) Aliansi Petani Singkong Pasrepan, mendeklarasikan dukungan kepada Prabowo Subianto untuk meneruskan kepemimpinan Joko Widodo sebagai Presiden RI.
 
"
1,"""Kami siap mendukung dan memenangkan Prabowo menjadi Presiden RI,"" ucap Sugiarto.
  
Prabowo Subianto"
1,"Deklarasi ini menambah gelombang dukungan untuk Prabowo menjadi Presiden RI.
  
Prabowo Subianto"
1,"Deklarasi dukungan ini bertujuan untuk meneruskan kepemimpinan Joko Widodo sebagai presiden RI. 
  
Prabowo Subianto"
1,"Deklarasi Dukung Prabowo Presiden RI, Petani Pasuruan: Hanya Prabowo yang Serius dan Peduli

  
Prabowo Subianto"
1,"Soal Prabowo Presiden 2024, Gerindra: Kekuasaan Itu untuk Membela Rakyat Kecil dan Terpinggirkan
Prabowo Subianto  "
1,Prabowo Subianto presiden 2024  
1,"Emak-Emak di Medan Doakan Prabowo Subianto Jadi Presiden
  Prabowo Subianto 
Prabowo Subianto "
1,"Ratusan Repro Kalbar Deklarasi Dukung Prabowo Subianto Jadi Presiden RI 2024

Prabowo Subianto
  "
1,"Gerindra Yakin Kali Ini Prabowo Subianto Bakal Jadi Presiden di 2024

Prabowo Subianto
  "
1,Gerindra Yakin Kali Ini Prabowo Subianto Bakal Jadi Presiden di 2024 
1,"Gerindra Haqqul Yakin Prabowo Subianto Jadi Presiden 2024.









"
1,"Kata Qodari, Presiden Jokowi melihat potensi nyata kemenangan Partai Gerindra dan Prabowo Subianto.

capres2024

pemilu2024

dekade08

mendingprabowo"
1,"Gerindra Haqqul Yakin Prabowo Subianto Jadi Presiden 2024.

capres2024

pemilu2024

dekade08

mendingprabowo"
1,"Saat disinggung terkait pencalonan Prabowo Subianto maju menjadi calon Presiden, ketua DPD Gerindra Jawa Tengah mengaku mendukung duet Prabowo Ganjar maju dalam Pilpres.

capres2024

pemilu2024

dekade08

mendingprabowo"
1,"Optimisme Prabowo Subianto bakal menjadi presiden pada 2024 diungkapkan Ketua DPC Gerindra Kota Semarang, Joko Santoso, usai merayakan HUT Gerindra ke-15 di Semarang.

capres2024

pemilu2024

dekade08

mendingprabowo"
0,"Menteri Pertahanan Prabowo Subianto, mengatakan, Siapapun yang menjadi Presiden nanti, terpenting bekerja untuk rakyat. 

Prabowo Subianto

"
0,"Prabowo : Siapapun Yang Jadi Presiden, Terpenting Bekerja Untuk Rakyat

Prabowo Subianto

 "
1,"Dukungan arus bawah kepada Prabowo Subianto terus mengalir sebagai calon Presiden pada pilpres 2024 di berbagai daerah.

Prabowo Subianto

"
1,"Hal lain juga terjadi, Dinilai Peduli Rakyat Kecil, Komunitas Emak-Emak Kabupaten Tuban Deklarasikan Prabowo Subianto Presiden.

Prabowo Subianto

 "
1, Kalau saya pilih Prabowo Subianto Presiden RI 2024.
1,"untuk maju menjadi calon presiden karena hanya Pak Prabowo yang layak memimpin negeri ini,"" tegasnya.

Prabowo Subianto


"
1,"untuk maju sebagai calon presiden 2024 di atas Bukit Putri Cempo untuk menunjukkan betapa tingginya harapan

Prabowo Subianto


"
1,"Presiden Joko Widodo menyampaikan bahwa dirinya selalu mendukung apa yang dilakukan Menteri Pertahanan Prabowo Subianto.
Prabowo Subianto  "
1,"Deklarasi kepada Prabowo Subianto, Sabtu (22/10). “Kami bertekat mendukung, dan memperjuangkan Pak Prabowo sebagai Presiden Republik Indonesia 2024-2029,” ujar Lilik saat melakukan deklarasi dukungan.  "
1,"Dukungan arus bawah  kepada  Prabowo Subianto terus mengalir sebagai calon Presiden pada pilpres 2024 di berbagai daerah.
 "
1,"“Kita berharap jika pak Prabowo jadi presiden, petani lebih sejahtera, pupuk mudah didapat dan harga solar terjangkau,” ucap salah satu petani
 Prabowo Subianto "
1,"“Kami bertekat mendukung, dan memperjuangkan Pak Prabowo sebagai Presiden Republik Indonesia 2024-2029,” ujar Lilik
 Prabowo Subianto "
1,"Dukungan arus bawah  kepada  Prabowo Subianto terus mengalir sebagai calon Presiden pada pilpres 2024 di berbagai daerah.
 Prabowo Subianto "
0,"Sang kepala negara membicarakan potensi elektabilitas partai besutan Prabowo Subianto itu beserta kemungkinan sang Ketua Umum Gerindra menjadi yang teratas sebagai calon presiden mendatang.
  Prabowo Subianto"
1,"Menurutnya, Presiden Jokowi telah memberikan dukungan yang besar kepada Prabowo Subianto, dukungan Jokowi sangat berarti bagi Prabowo dan kader Gerindra di seluruh Indonesia.
  Prabowo Subianto "
1,Gerindra Yakin Kali Ini Prabowo Subianto Bakal Jadi Presiden di 2024 
1,"Pak Prabowo menjadi Presiden RI dan Gerindra jumlah kursinya paling banyak di gedung Senayan ini,"" sambungnya.
  Prabowo Subianto"
1,Emak-emak di Kota Medan Dukung Prabowo Subianto Presiden ... - Tribun Timur   
1," Dan yang jadi Presiden setelah ini adalah Prabowo Subianto.

Itu realitanya, itu faktanya ! 😁

Semua mungkin akan jadi Menteri dulu, jadi Gub DKI dulu dll.

Pembangunan hrs terus berjalan.

IKN, MRT kota tua, Puluhan TOL, Puluhan Jalan Layang, Stasiun Terpadu Manggarai dll."
1,"Emak-Emak Medan Doakan Prabowo Subianto saat Hadiri Acara Zikir: Sehat Terus Pak, Presiden-Presiden!

 "
1,"""Presiden-presiden sehat terus ya Pak Prabowo Subianto,"" teriak mereka.
 "
1,"Gerindra Haqqul Yakin Prabowo Jadi Presiden 2024
  Prabowo Subianto "
1,"Sudah Dikasih ‘Jampi-jampi’ oleh Presiden Jokowi, Gerindra Yakin Prabowo Subianto Menang Pilpres 2024
  Prabowo Subianto "
1,"Ketua Umum Partai Gerindra Prabowo Subianto menyatakan siap maju menjadi calon presiden (capres) pada pemilihan presiden (Pilpres) 2024. 
  Prabowo Subianto"
0,"Presiden Jokowi Yakinkan Gerindra dan Prabowo Subianto Bisa Raih Top Elektabilitas, Ini Respon Novita "
1,"""Prabowo presiden, Gerindra menang,"" teriak para kader-kader Jawa Timur.
  Prabowo Subianto"
1,"Berkenaan dengan itu Prabowo Subianto menyatakan akan terus mendukung dan membela Presiden Jokowi hingga berhasil.









"
0,Sang kepala negara membicarakan potensi elektabilitas partai besutan Prabowo Subianto itu beserta kemungkinan sang Ketua Umum Gerindra menjadi yang teratas sebagai calon presiden mendatang.
1,"Presiden Jokowi telah memberikan dukungan yang besar kepada Prabowo Subianto, dukungan Jokowi sangat berarti bagi Prabowo dan kader Gerindra di seluruh Indonesia."
1,"Prabowo Subianto Presiden 2024, Merdeka ✊🏻✊🏻✊🏻  "
1,"""Presiden selanjutnya. Prabowo Presiden,"" teriak jemaah.

Prabowo Subianto

"
1,"""Presiden selanjutnya,"" teriak warga yang lain.

Prabowo Subianto

 "
1,"""Pak, Pak Prabowo presiden!,"" teriak warga.

Prabowo Subianto

"
1,"Mereka bahkan berulang kali meneriakkan 'Prabowo presiden'. 

Prabowo Subianto

"
1,"Tak lama setelah itu, sejumlah massa pun mulai meneriakan 'Prabowo Presiden' saat Eks Danjen Kopassus tersebut akan masuk ke dalam mobilnya.

Prabowo Subianto

"
1,"Adapun momen teriakan 'Prabowo Presiden' dari massa nahyidin itu terdengar setelah Prabowo Subianto akan pulang dan keluar dari ruangan VVIP di Stadion Delta Gelora Sidoarjo. 

Prabowo Subianto

"
1,"""Presiden selanjutnya,"" teriak warga yang lain.

Prabowo Subianto

"
1,"""Karena kan di internal Gerindra sendiri kan sudah final bahwa Pak Prabowo adalah calon presiden yang akan diusung oleh Gerindra,"" ungkapnya.   Prabowo Subianto"
1,Ia mengungkapkan bahwa bendera 'Prabowo Presiden 2024' dibuat mengingat di internal Gerindra.   Prabowo Subianto
1,"Bendera bertuliskan 'Prabowo Presiden 2024' memenuhi sejumlah jalanan Kota Medan, Sumatera Utara.   Prabowo Subianto"
